Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2018-1746,04-17-2020,First Class,AB-10746,Customer_747,Consumer,Chicago,Illinois,United States,South,Technology,Copiers,500,1,0.2,124.01
CA-2018-1747,01-29-2018,Standard Class,AB-10747,Customer_748,Corporate,New York,New York,United States,East,Office Supplies,Binders,40,4,0.0,3.78
CA-2018-1748,12-22-2018,First Class,AB-10748,Customer_749,Home Office,Chicago,Illinois,United States,South,Furniture,Bookcases,600,2,0.1,143.87
CA-2018-1749,03-05-2018,First Class,AB-10749,Customer_750,Corporate,Los Angeles,California,United States,Central,Office Supplies,Labels,50,2,0.3,15.08
CA-2018-1750,05-21-2019,Second Class,AB-10750,Customer_751,Corporate,Los Angeles,California,United States,South,Office Supplies,Art,10,1,0.3,2.13
CA-2018-1751,01-31-2020,Second Class,AB-10751,Customer_752,Home Office,Phoenix,Arizona,United States,Central,Furniture,Chairs,250,5,0.2,38.27
CA-2018-1752,11-06-2020,First Class,AB-10752,Customer_753,Corporate,Houston,Texas,United States,South,Office Supplies,Binders,75,3,0.3,6.42
CA-2018-1753,09-24-2018,Standard Class,AB-10753,Customer_754,Corporate,Phoenix,Arizona,United States,East,Office Supplies,Appliances,15,3,0.2,2.04
CA-2018-1754,04-25-2018,First Class,AB-10754,Customer_755,Home Office,Philadelphia,New York,United States,Central,Technology,Phones,1500,3,0.2,430.36
CA-2018-1755,11-23-2019,First Class,AB-10755,Customer_756,Consumer,Los Angeles,California,United States,East,Office Supplies,Appliances,25,5,0.0,2.39
CA-2018-1756,07-16-2020,Standard Class,AB-10756,Customer_757,Consumer,New York,New York,United States,West,Office Supplies,Binders,10,1,0.0,2.15
CA-2018-1757,04-04-2020,Second Class,AB-10757,Customer_758,Consumer,New York,New York,United States,South,Technology,Accessories,1500,3,0.3,498.2
CA-2018-1758,01-22-2019,Standard Class,AB-10758,Customer_759,Corporate,Philadelphia,New York,United States,East,Office Supplies,Appliances,20,4,0.2,5.34
CA-2018-1759,07-05-2019,Second Class,AB-10759,Customer_760,Home Office,Phoenix,Arizona,United States,South,Office Supplies,Binders,20,4,0.0,2.33
CA-2018-1760,09-18-2020,Standard Class,AB-10760,Customer_761,Corporate,Chicago,Illinois,United States,South,Office Supplies,Appliances,40,4,0.0,2.92
CA-2018-1761,03-29-2019,Second Class,AB-10761,Customer_762,Corporate,Houston,Texas,United States,West,Office Supplies,Labels,75,3,0.3,20.02
CA-2018-1762,03-09-2019,Standard Class,AB-10762,Customer_763,Corporate,Philadelphia,New York,United States,East,Furniture,Tables,50,1,0.0,10.11
CA-2018-1763,08-12-2019,Second Class,AB-10763,Customer_764,Consumer,Philadelphia,New York,United States,South,Office Supplies,Appliances,10,1,0.2,2.74
CA-2018-1764,01-17-2018,Standard Class,AB-10764,Customer_765,Corporate,Philadelphia,New York,United States,East,Furniture,Furnishings,900,3,0.1,173.98
CA-2018-1765,03-21-2019,First Class,AB-10765,Customer_766,Home Office,Chicago,Illinois,United States,Central,Office Supplies,Appliances,5,1,0.3,1.73
CA-2018-1766,01-21-2018,Second Class,AB-10766,Customer_767,Home Office,New York,New York,United States,Central,Office Supplies,Binders,30,3,0.3,3.5
CA-2018-1767,03-13-2019,Second Class,AB-10767,Customer_768,Home Office,Houston,Texas,United States,East,Furniture,Chairs,150,3,0.3,21.21
CA-2018-1768,03-23-2020,First Class,AB-10768,Customer_769,Corporate,Phoenix,Arizona,United States,East,Furniture,Tables,500,5,0.1,127.72
CA-2018-1769,09-17-2020,Standard Class,AB-10769,Customer_770,Corporate,Chicago,Illinois,United States,Central,Technology,Copiers,200,2,0.3,59.25
CA-2018-1770,01-25-2018,Second Class,AB-10770,Customer_771,Corporate,Philadelphia,New York,United States,Central,Office Supplies,Appliances,100,4,0.1,-10.48
CA-2018-1771,05-09-2020,First Class,AB-10771,Customer_772,Home Office,Phoenix,Arizona,United States,West,Office Supplies,Art,75,3,0.2,11.82
CA-2018-1772,09-16-2020,Standard Class,AB-10772,Customer_773,Home Office,Houston,Texas,United States,Central,Furniture,Furnishings,900,3,0.3,337.1
CA-2018-1773,03-25-2018,Second Class,AB-10773,Customer_774,Corporate,Los Angeles,California,United States,Central,Furniture,Chairs,1200,4,0.3,350.56
CA-2018-1774,04-22-2020,First Class,AB-10774,Customer_775,Corporate,Chicago,Illinois,United States,West,Office Supplies,Art,30,3,0.3,6.89
CA-2018-1775,01-30-2019,First Class,AB-10775,Customer_776,Consumer,New York,New York,United States,Central,Office Supplies,Storage,100,4,0.3,23.93
CA-2018-1776,03-16-2018,Second Class,AB-10776,Customer_777,Home Office,Houston,Texas,United States,South,Technology,Copiers,500,1,0.0,95.87
CA-2018-1777,04-25-2020,First Class,AB-10777,Customer_778,Consumer,Houston,Texas,United States,South,Furniture,Bookcases,50,1,0.2,20.5
CA-2018-1778,08-25-2020,Second Class,AB-10778,Customer_779,Corporate,New York,New York,United States,West,Furniture,Chairs,300,1,0.3,28.53
CA-2018-1779,11-01-2020,First Class,AB-10779,Customer_780,Home Office,Houston,Texas,United States,South,Office Supplies,Art,10,2,0.1,1.6
CA-2018-1780,10-16-2019,Second Class,AB-10780,Customer_781,Home Office,Philadelphia,New York,United States,South,Furniture,Bookcases,100,1,0.3,13.19
CA-2018-1781,12-06-2020,Second Class,AB-10781,Customer_782,Consumer,Philadelphia,New York,United States,South,Office Supplies,Appliances,75,3,0.1,22.26
CA-2018-1782,10-30-2019,Standard Class,AB-10782,Customer_783,Corporate,New York,New York,United States,South,Office Supplies,Binders,125,5,0.1,3.57
CA-2018-1783,10-07-2018,First Class,AB-10783,Customer_784,Consumer,Los Angeles,California,United States,West,Technology,Copiers,1000,5,0.0,215.68
CA-2018-1784,11-24-2018,First Class,AB-10784,Customer_785,Corporate,Philadelphia,New York,United States,West,Furniture,Bookcases,600,2,0.0,83.65
CA-2018-1785,02-22-2018,Second Class,AB-10785,Customer_786,Consumer,Philadelphia,New York,United States,Central,Technology,Accessories,800,4,0.1,258.26
CA-2018-1786,04-14-2020,First Class,AB-10786,Customer_787,Home Office,Phoenix,Arizona,United States,South,Technology,Copiers,1000,2,0.1,242.1
CA-2018-1787,03-31-2019,First Class,AB-10787,Customer_788,Corporate,Phoenix,Arizona,United States,Central,Technology,Machines,400,2,0.1,120.07
CA-2018-1788,11-30-2020,First Class,AB-10788,Customer_789,Home Office,Los Angeles,California,United States,Central,Furniture,Furnishings,100,2,0.0,15.51
CA-2018-1789,11-20-2018,Standard Class,AB-10789,Customer_790,Home Office,Chicago,Illinois,United States,South,Technology,Machines,1500,3,0.2,335.78
CA-2018-1790,12-05-2018,First Class,AB-10790,Customer_791,Home Office,Los Angeles,California,United States,East,Technology,Copiers,600,3,0.0,143.35
CA-2018-1791,12-14-2019,Standard Class,AB-10791,Customer_792,Corporate,Los Angeles,California,United States,West,Furniture,Tables,600,2,0.0,120.04
CA-2018-1792,03-20-2019,First Class,AB-10792,Customer_793,Consumer,Phoenix,Arizona,United States,Central,Office Supplies,Binders,20,4,0.2,4.48
CA-2018-1793,12-10-2019,Second Class,AB-10793,Customer_794,Consumer,Philadelphia,New York,United States,East,Technology,Accessories,100,1,0.1,32.53
CA-2018-1794,02-03-2020,Second Class,AB-10794,Customer_795,Corporate,Phoenix,Arizona,United States,West,Technology,Machines,400,2,0.1,81.9
CA-2018-1795,01-18-2020,First Class,AB-10795,Customer_796,Corporate,Houston,Texas,United States,Central,Office Supplies,Appliances,25,1,0.0,4.57
CA-2018-1796,03-20-2019,Second Class,AB-10796,Customer_797,Corporate,New York,New York,United States,East,Office Supplies,Appliances,25,5,0.0,9.64
CA-2018-1797,04-04-2020,Standard Class,AB-10797,Customer_798,Consumer,New York,New York,United States,East,Technology,Phones,1000,2,0.0,297.08
CA-2018-1798,07-09-2020,First Class,AB-10798,Customer_799,Consumer,Los Angeles,California,United States,South,Technology,Machines,100,1,0.0,23.13
CA-2018-1799,06-18-2020,First Class,AB-10799,Customer_800,Consumer,Philadelphia,New York,United States,South,Office Supplies,Labels,20,4,0.3,7.56
CA-2018-1800,01-22-2018,First Class,AB-10800,Customer_801,Home Office,Houston,Texas,United States,Central,Technology,Copiers,300,3,0.3,107.95
CA-2018-1801,07-28-2019,Second Class,AB-10801,Customer_802,Consumer,Los Angeles,California,United States,Central,Technology,Accessories,200,1,0.0,54.67
CA-2018-1802,12-11-2018,First Class,AB-10802,Customer_803,Home Office,Houston,Texas,United States,Central,Furniture,Tables,100,2,0.0,6.37
CA-2018-1803,12-23-2018,Standard Class,AB-10803,Customer_804,Home Office,New York,New York,United States,Central,Technology,Accessories,300,3,0.0,81.78
CA-2018-1804,08-28-2018,Standard Class,AB-10804,Customer_805,Home Office,Phoenix,Arizona,United States,Central,Furniture,Bookcases,300,3,0.1,81.47
CA-2018-1805,03-03-2018,Second Class,AB-10805,Customer_806,Corporate,Philadelphia,New York,United States,Central,Technology,Machines,500,5,0.2,219.72
CA-2018-1806,12-03-2018,First Class,AB-10806,Customer_807,Corporate,Chicago,Illinois,United States,South,Office Supplies,Labels,40,4,0.3,12.62
CA-2018-1807,09-11-2018,Standard Class,AB-10807,Customer_808,Home Office,Chicago,Illinois,United States,South,Furniture,Bookcases,100,2,0.3,22.03
CA-2018-1808,09-04-2019,Standard Class,AB-10808,Customer_809,Home Office,New York,New York,United States,East,Office Supplies,Appliances,40,4,0.3,6.78
CA-2018-1809,02-06-2019,First Class,AB-10809,Customer_810,Home Office,New York,New York,United States,South,Office Supplies,Binders,50,2,0.3,15.23
CA-2018-1810,07-29-2018,Standard Class,AB-10810,Customer_811,Consumer,Phoenix,Arizona,United States,West,Office Supplies,Labels,10,2,0.3,2.2
CA-2018-1811,03-01-2020,Standard Class,AB-10811,Customer_812,Corporate,Phoenix,Arizona,United States,South,Office Supplies,Art,10,2,0.2,2.1
CA-2018-1812,02-08-2018,First Class,AB-10812,Customer_813,Home Office,Chicago,Illinois,United States,South,Office Supplies,Art,10,2,0.1,1.98
CA-2018-1813,08-24-2020,Second Class,AB-10813,Customer_814,Home Office,Los Angeles,California,United States,West,Office Supplies,Binders,10,1,0.1,2.51
CA-2018-1814,10-15-2020,Standard Class,AB-10814,Customer_815,Home Office,Chicago,Illinois,United States,East,Office Supplies,Labels,40,4,0.1,15.58
CA-2018-1815,08-16-2018,Second Class,AB-10815,Customer_816,Corporate,New York,New York,United States,Central,Technology,Copiers,1000,2,0.2,187.58
CA-2018-1816,09-22-2020,First Class,AB-10816,Customer_817,Home Office,Los Angeles,California,United States,West,Technology,Phones,100,1,0.3,36.31
CA-2018-1817,10-30-2018,First Class,AB-10817,Customer_818,Home Office,Chicago,Illinois,United States,Central,Office Supplies,Appliances,20,2,0.3,4.52
CA-2018-1818,04-18-2020,First Class,AB-10818,Customer_819,Corporate,Phoenix,Arizona,United States,South,Furniture,Bookcases,100,1,0.0,17.42
CA-2018-1819,08-24-2020,First Class,AB-10819,Customer_820,Home Office,New York,New York,United States,West,Furniture,Bookcases,300,3,0.0,57.91
CA-2018-1820,08-17-2018,First Class,AB-10820,Customer_821,Corporate,Chicago,Illinois,United States,Central,Furniture,Bookcases,300,1,0.3,70.96
CA-2018-1821,07-15-2018,Standard Class,AB-10821,Customer_822,Home Office,Chicago,Illinois,United States,East,Technology,Machines,2500,5,0.1,748.23
CA-2018-1822,07-28-2020,Second Class,AB-10822,Customer_823,Consumer,Phoenix,Arizona,United States,East,Furniture,Bookcases,1500,5,0.0,436.19
CA-2018-1823,11-22-2018,First Class,AB-10823,Customer_824,Corporate,Chicago,Illinois,United States,Central,Office Supplies,Labels,125,5,0.2,26.54
CA-2018-1824,06-14-2018,First Class,AB-10824,Customer_825,Consumer,Philadelphia,New York,United States,West,Technology,Accessories,400,4,0.1,45.23
CA-2018-1825,04-02-2018,Standard Class,AB-10825,Customer_826,Consumer,Los Angeles,California,United States,West,Technology,Copiers,500,1,0.0,99.46
CA-2018-1826,12-19-2019,First Class,AB-10826,Customer_827,Corporate,Los Angeles,California,United States,Central,Furniture,Furnishings,900,3,0.0,90.72
CA-2018-1827,05-15-2019,Standard Class,AB-10827,Customer_828,Home Office,Philadelphia,New York,United States,South,Furniture,Furnishings,250,5,0.1,36.16
CA-2018-1828,06-10-2018,Standard Class,AB-10828,Customer_829,Home Office,Houston,Texas,United States,Central,Furniture,Chairs,400,4,0.0,88.75
CA-2018-1829,08-21-2019,Second Class,AB-10829,Customer_830,Consumer,Los Angeles,California,United States,East,Furniture,Tables,200,2,0.1,31.07
CA-2018-1830,12-31-2019,First Class,AB-10830,Customer_831,Home Office,Phoenix,Arizona,United States,East,Technology,Phones,300,3,0.0,4.6
CA-2018-1831,12-04-2019,Standard Class,AB-10831,Customer_832,Home Office,Chicago,Illinois,United States,West,Technology,Phones,800,4,0.3,125.71
CA-2018-1832,02-26-2018,Second Class,AB-10832,Customer_833,Corporate,Phoenix,Arizona,United States,East,Furniture,Furnishings,1200,4,0.3,252.63
CA-2018-1833,08-04-2018,Standard Class,AB-10833,Customer_834,Consumer,Houston,Texas,United States,West,Technology,Accessories,1500,3,0.1,508.23
CA-2018-1834,03-10-2019,First Class,AB-10834,Customer_835,Corporate,Philadelphia,New York,United States,East,Furniture,Chairs,100,1,0.3,4.39
CA-2018-1835,10-29-2018,First Class,AB-10835,Customer_836,Corporate,Chicago,Illinois,United States,West,Furniture,Chairs,400,4,0.1,152.82
CA-2018-1836,11-10-2018,First Class,AB-10836,Customer_837,Home Office,Houston,Texas,United States,South,Office Supplies,Art,25,5,0.0,9.24
CA-2018-1837,12-15-2020,Standard Class,AB-10837,Customer_838,Corporate,Chicago,Illinois,United States,West,Technology,Machines,1500,3,0.2,167.1
CA-2018-1838,03-12-2018,Second Class,AB-10838,Customer_839,Home Office,Los Angeles,California,United States,West,Office Supplies,Labels,50,2,0.1,5.17
CA-2018-1839,12-24-2020,Second Class,AB-10839,Customer_840,Consumer,Chicago,Illinois,United States,East,Office Supplies,Storage,10,1,0.2,1.46
CA-2018-1840,01-31-2019,Second Class,AB-10840,Customer_841,Consumer,Houston,Texas,United States,East,Furniture,Tables,400,4,0.1,53.16
CA-2018-1841,10-26-2019,Second Class,AB-10841,Customer_842,Corporate,Phoenix,Arizona,United States,South,Technology,Accessories,400,2,0.1,115.56
CA-2018-1842,04-28-2020,Second Class,AB-10842,Customer_843,Home Office,Chicago,Illinois,United States,Central,Furniture,Bookcases,200,2,0.3,19.24
CA-2018-1843,03-10-2020,Standard Class,AB-10843,Customer_844,Consumer,Los Angeles,California,United States,Central,Office Supplies,Binders,20,2,0.2,5.29
CA-2018-1844,11-01-2019,Standard Class,AB-10844,Customer_845,Consumer,New York,New York,United States,West,Office Supplies,Storage,100,4,0.2,16.15
CA-2018-1845,12-22-2018,Standard Class,AB-10845,Customer_846,Corporate,Chicago,Illinois,United States,East,Furniture,Furnishings,200,4,0.0,2.64
CA-2018-1846,10-08-2019,Standard Class,AB-10846,Customer_847,Corporate,Chicago,Illinois,United States,West,Office Supplies,Binders,125,5,0.3,21.59
CA-2018-1847,03-08-2020,Second Class,AB-10847,Customer_848,Home Office,New York,New York,United States,East,Office Supplies,Appliances,100,4,0.3,32.34
CA-2018-1848,02-06-2018,Standard Class,AB-10848,Customer_849,Home Office,Houston,Texas,United States,South,Furniture,Chairs,50,1,0.0,10.88
CA-2018-1849,08-20-2019,First Class,AB-10849,Customer_850,Home Office,Los Angeles,California,United States,East,Furniture,Chairs,200,4,0.2,20.69
CA-2018-1850,07-06-2020,Second Class,AB-10850,Customer_851,Home Office,Los Angeles,California,United States,East,Furniture,Bookcases,200,4,0.0,31.59
CA-2018-1851,08-13-2018,Standard Class,AB-10851,Customer_852,Home Office,New York,New York,United States,East,Furniture,Furnishings,1200,4,0.1,189.2
CA-2018-1852,01-14-2018,First Class,AB-10852,Customer_853,Corporate,Phoenix,Arizona,United States,West,Office Supplies,Labels,10,2,0.3,0.95
CA-2018-1853,02-08-2020,First Class,AB-10853,Customer_854,Consumer,Los Angeles,California,United States,East,Office Supplies,Appliances,125,5,0.0,30.35
CA-2018-1854,04-20-2018,Standard Class,AB-10854,Customer_855,Consumer,Houston,Texas,United States,West,Office Supplies,Labels,10,2,0.2,1.46
CA-2018-1855,06-24-2019,Standard Class,AB-10855,Customer_856,Consumer,New York,New York,United States,South,Furniture,Bookcases,1500,5,0.2,434.24
CA-2018-1856,09-18-2020,Standard Class,AB-10856,Customer_857,Corporate,Chicago,Illinois,United States,West,Office Supplies,Appliances,125,5,0.2,32.23
CA-2018-1857,12-10-2019,Standard Class,AB-10857,Customer_858,Corporate,Los Angeles,California,United States,Central,Furniture,Bookcases,100,1,0.2,25.24
CA-2018-1858,12-13-2020,Second Class,AB-10858,Customer_859,Corporate,Houston,Texas,United States,South,Furniture,Bookcases,100,1,0.2,18.43
CA-2018-1859,12-16-2018,Standard Class,AB-10859,Customer_860,Consumer,Philadelphia,New York,United States,West,Technology,Copiers,400,2,0.3,154.14
CA-2018-1860,07-28-2020,First Class,AB-10860,Customer_861,Consumer,Phoenix,Arizona,United States,Central,Office Supplies,Appliances,50,5,0.1,5.68
CA-2018-1861,04-29-2020,Second Class,AB-10861,Customer_862,Corporate,Phoenix,Arizona,United States,South,Technology,Accessories,200,2,0.1,35.19
CA-2018-1862,01-29-2020,Second Class,AB-10862,Customer_863,Consumer,Chicago,Illinois,United States,West,Office Supplies,Labels,25,5,0.1,7.73
CA-2018-1863,07-22-2019,First Class,AB-10863,Customer_864,Corporate,Los Angeles,California,United States,Central,Technology,Accessories,200,1,0.2,10.47
CA-2018-1864,12-30-2019,Standard Class,AB-10864,Customer_865,Consumer,Phoenix,Arizona,United States,South,Office Supplies,Labels,20,2,0.3,3.06
CA-2018-1865,04-27-2019,Second Class,AB-10865,Customer_866,Corporate,Philadelphia,New York,United States,South,Technology,Phones,500,1,0.3,65.51
CA-2018-1866,04-15-2018,Second Class,AB-10866,Customer_867,Home Office,Phoenix,Arizona,United States,South,Office Supplies,Storage,5,1,0.1,0.81
CA-2018-1867,07-01-2020,Standard Class,AB-10867,Customer_868,Consumer,Houston,Texas,United States,West,Technology,Copiers,1000,2,0.2,2.4
CA-2018-1868,08-27-2018,First Class,AB-10868,Customer_869,Home Office,Houston,Texas,United States,West,Technology,Phones,400,2,0.0,21.73
CA-2018-1869,08-16-2018,Second Class,AB-10869,Customer_870,Corporate,Philadelphia,New York,United States,South,Technology,Machines,300,3,0.0,47.35
CA-2018-1870,10-18-2018,Second Class,AB-10870,Customer_871,Home Office,Chicago,Illinois,United States,East,Furniture,Furnishings,150,3,0.3,41.33
CA-2018-1871,08-01-2018,Standard Class,AB-10871,Customer_872,Consumer,Chicago,Illinois,United States,South,Office Supplies,Binders,125,5,0.0,22.23
CA-2018-1872,04-16-2018,Standard Class,AB-10872,Customer_873,Corporate,Los Angeles,California,United States,South,Furniture,Furnishings,200,4,0.1,0.42
CA-2018-1873,05-22-2018,Standard Class,AB-10873,Customer_874,Consumer,New York,New York,United States,West,Office Supplies,Appliances,20,4,0.2,3.46
CA-2018-1874,09-16-2019,Second Class,AB-10874,Customer_875,Home Office,Chicago,Illinois,United States,West,Office Supplies,Appliances,10,1,0.3,3.0
CA-2018-1875,09-29-2020,Standard Class,AB-10875,Customer_876,Corporate,Philadelphia,New York,United States,Central,Furniture,Bookcases,150,3,0.1,28.77
CA-2018-1876,08-27-2019,Second Class,AB-10876,Customer_877,Corporate,Los Angeles,California,United States,Central,Technology,Accessories,200,1,0.0,32.42
CA-2018-1877,06-06-2018,Second Class,AB-10877,Customer_878,Consumer,Houston,Texas,United States,West,Office Supplies,Labels,25,1,0.3,10.21
CA-2018-1878,02-02-2018,Standard Class,AB-10878,Customer_879,Consumer,Houston,Texas,United States,West,Technology,Copiers,100,1,0.1,30.53
CA-2018-1879,12-06-2019,Second Class,AB-10879,Customer_880,Corporate,Phoenix,Arizona,United States,South,Office Supplies,Appliances,30,3,0.1,5.77
CA-2018-1880,01-10-2018,Standard Class,AB-10880,Customer_881,Home Office,Chicago,Illinois,United States,West,Office Supplies,Labels,5,1,0.2,0.46
CA-2018-1881,09-28-2018,Second Class,AB-10881,Customer_882,Consumer,Phoenix,Arizona,United States,South,Technology,Phones,2500,5,0.2,904.12
CA-2018-1882,07-10-2020,Second Class,AB-10882,Customer_883,Home Office,New York,New York,United States,West,Technology,Phones,600,3,0.0,165.02
CA-2018-1883,07-15-2018,Standard Class,AB-10883,Customer_884,Corporate,Phoenix,Arizona,United States,East,Technology,Phones,400,4,0.2,46.01
CA-2018-1884,02-06-2019,Standard Class,AB-10884,Customer_885,Consumer,Houston,Texas,United States,East,Office Supplies,Labels,40,4,0.3,16.14
CA-2018-1885,11-02-2018,Standard Class,AB-10885,Customer_886,Corporate,Philadelphia,New York,United States,East,Technology,Accessories,200,1,0.2,49.38
CA-2018-1886,04-16-2020,Second Class,AB-10886,Customer_887,Corporate,Chicago,Illinois,United States,East,Furniture,Bookcases,50,1,0.2,1.26
CA-2018-1887,09-14-2018,First Class,AB-10887,Customer_888,Corporate,Philadelphia,New York,United States,West,Furniture,Chairs,200,2,0.0,35.04
CA-2018-1888,09-15-2019,First Class,AB-10888,Customer_889,Home Office,Philadelphia,New York,United States,South,Technology,Accessories,1500,3,0.3,117.38
CA-2018-1889,06-28-2020,Standard Class,AB-10889,Customer_890,Consumer,Houston,Texas,United States,South,Furniture,Furnishings,1500,5,0.1,298.71
CA-2018-1890,12-12-2018,First Class,AB-10890,Customer_891,Consumer,New York,New York,United States,East,Technology,Accessories,400,4,0.2,6.14
CA-2018-1891,02-15-2019,Standard Class,AB-10891,Customer_892,Consumer,Los Angeles,California,United States,West,Technology,Machines,400,4,0.3,65.42
CA-2018-1892,09-15-2020,First Class,AB-10892,Customer_893,Home Office,Phoenix,Arizona,United States,West,Technology,Accessories,200,1,0.1,42.27
CA-2018-1893,09-10-2018,Standard Class,AB-10893,Customer_894,Home Office,Los Angeles,California,United States,East,Technology,Copiers,2000,4,0.1,491.8
CA-2018-1894,04-11-2018,First Class,AB-10894,Customer_895,Consumer,Phoenix,Arizona,United States,Central,Technology,Copiers,500,1,0.2,132.98
CA-2018-1895,03-18-2019,Second Class,AB-10895,Customer_896,Consumer,Philadelphia,New York,United States,South,Furniture,Furnishings,100,1,0.3,37.67
CA-2018-1896,04-11-2019,First Class,AB-10896,Customer_897,Corporate,Chicago,Illinois,United States,West,Furniture,Chairs,600,2,0.1,198.17
CA-2018-1897,06-23-2020,First Class,AB-10897,Customer_898,Consumer,Phoenix,Arizona,United States,East,Office Supplies,Art,10,2,0.2,4.6
CA-2018-1898,02-13-2020,Standard Class,AB-10898,Customer_899,Home Office,Houston,Texas,United States,Central,Furniture,Furnishings,500,5,0.0,166.67
CA-2018-1899,10-21-2019,Standard Class,AB-10899,Customer_900,Corporate,Philadelphia,New York,United States,West,Furniture,Chairs,1200,4,0.0,309.82
CA-2018-1900,10-11-2020,Standard Class,AB-10900,Customer_901,Consumer,Houston,Texas,United States,West,Office Supplies,Storage,25,1,0.3,0.8
CA-2018-1901,05-29-2018,Second Class,AB-10901,Customer_902,Consumer,Chicago,Illinois,United States,Central,Technology,Accessories,1000,2,0.2,170.45
CA-2018-1902,07-13-2020,Second Class,AB-10902,Customer_903,Consumer,Houston,Texas,United States,South,Office Supplies,Storage,20,4,0.3,3.19
CA-2018-1903,03-09-2019,First Class,AB-10903,Customer_904,Home Office,Los Angeles,California,United States,Central,Technology,Machines,400,2,0.3,48.12
CA-2018-1904,05-20-2020,Second Class,AB-10904,Customer_905,Corporate,New York,New York,United States,West,Furniture,Chairs,1200,4,0.0,217.12
CA-2018-1905,12-25-2018,First Class,AB-10905,Customer_906,Corporate,Los Angeles,California,United States,Central,Technology,Accessories,200,1,0.0,9.55
CA-2018-1906,10-14-2018,First Class,AB-10906,Customer_907,Home Office,Chicago,Illinois,United States,Central,Furniture,Tables,200,2,0.0,47.86
CA-2018-1907,11-23-2018,Second Class,AB-10907,Customer_908,Consumer,Houston,Texas,United States,East,Furniture,Bookcases,300,1,0.2,74.83
CA-2018-1908,03-14-2018,Standard Class,AB-10908,Customer_909,Consumer,Los Angeles,California,United States,East,Technology,Accessories,800,4,0.0,151.6
CA-2018-1909,06-27-2019,First Class,AB-10909,Customer_910,Corporate,New York,New York,United States,West,Technology,Accessories,300,3,0.1,78.38
CA-2018-1910,04-11-2020,Second Class,AB-10910,Customer_911,Home Office,Los Angeles,California,United States,Central,Office Supplies,Labels,100,4,0.1,29.0
CA-2018-1911,12-24-2020,First Class,AB-10911,Customer_912,Corporate,Los Angeles,California,United States,Central,Technology,Machines,100,1,0.0,25.4
CA-2018-1912,09-15-2019,Standard Class,AB-10912,Customer_913,Corporate,Chicago,Illinois,United States,West,Office Supplies,Art,50,5,0.0,6.7
CA-2018-1913,03-15-2020,Second Class,AB-10913,Customer_914,Home Office,Philadelphia,New York,United States,West,Office Supplies,Appliances,75,3,0.1,23.12
CA-2018-1914,10-15-2018,Standard Class,AB-10914,Customer_915,Consumer,Houston,Texas,United States,West,Office Supplies,Appliances,20,2,0.3,4.42
CA-2018-1915,02-07-2018,First Class,AB-10915,Customer_916,Consumer,New York,New York,United States,Central,Furniture,Bookcases,100,2,0.0,14.39
CA-2018-1916,07-23-2019,Second Class,AB-10916,Customer_917,Consumer,Philadelphia,New York,United States,East,Furniture,Tables,50,1,0.2,0.13
CA-2018-1917,01-16-2020,First Class,AB-10917,Customer_918,Consumer,Los Angeles,California,United States,East,Furniture,Bookcases,300,1,0.2,80.42
CA-2018-1918,02-24-2019,Standard Class,AB-10918,Customer_919,Corporate,New York,New York,United States,East,Office Supplies,Storage,5,1,0.0,0.74
CA-2018-1919,04-27-2020,Standard Class,AB-10919,Customer_920,Corporate,New York,New York,United States,West,Furniture,Chairs,1200,4,0.1,342.38
CA-2018-1920,08-24-2019,First Class,AB-10920,Customer_921,Home Office,New York,New York,United States,East,Office Supplies,Storage,15,3,0.2,4.22
CA-2018-1921,07-12-2019,First Class,AB-10921,Customer_922,Home Office,Phoenix,Arizona,United States,Central,Office Supplies,Labels,10,2,0.3,3.22
CA-2018-1922,04-22-2018,First Class,AB-10922,Customer_923,Home Office,Chicago,Illinois,United States,Central,Technology,Phones,200,1,0.0,70.59
CA-2018-1923,10-06-2019,First Class,AB-10923,Customer_924,Corporate,Chicago,Illinois,United States,East,Furniture,Chairs,100,2,0.0,30.42
CA-2018-1924,01-10-2019,Second Class,AB-10924,Customer_925,Consumer,Philadelphia,New York,United States,West,Furniture,Bookcases,400,4,0.0,34.41
CA-2018-1925,04-06-2019,First Class,AB-10925,Customer_926,Corporate,New York,New York,United States,East,Office Supplies,Appliances,125,5,0.3,45.06
CA-2018-1926,09-30-2019,Second Class,AB-10926,Customer_927,Consumer,Chicago,Illinois,United States,South,Office Supplies,Binders,50,5,0.0,6.39
CA-2018-1927,07-20-2019,First Class,AB-10927,Customer_928,Corporate,Chicago,Illinois,United States,East,Technology,Machines,400,2,0.0,59.66
CA-2018-1928,02-05-2020,Standard Class,AB-10928,Customer_929,Home Office,New York,New York,United States,Central,Office Supplies,Storage,125,5,0.3,27.01
CA-2018-1929,05-14-2018,Second Class,AB-10929,Customer_930,Consumer,Los Angeles,California,United States,Central,Technology,Phones,500,1,0.0,168.11
CA-2018-1930,02-05-2020,First Class,AB-10930,Customer_931,Consumer,Philadelphia,New York,United States,Central,Technology,Accessories,300,3,0.3,24.67
CA-2018-1931,11-07-2018,Standard Class,AB-10931,Customer_932,Home Office,Houston,Texas,United States,West,Furniture,Tables,200,4,0.0,111.99
